square,location,corrAns,trials_0.thisRepN,trials_0.thisTrialN,trials_0.thisN,trials_0.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Instructions.started,instructions.started,key_resp.started,inst_sq11.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,All.started,sq_1.started,sq_2.started,sq_3.started,sq_4.started,sq_5.started,sq_6.started,sq_7.started,sq_8.started,sq_9.started,sq_10.started,sq_11.started,sq_12.started,All.stopped,Fixation.started,fixation_3.started,fixation_3.stopped,Fixation.stopped,N_back_0_Trial.started,target_square_0.started,response_0.started,fixation_0.started,target_square_0.stopped,fixation_0.stopped,response_0.stopped,N_back_0_Trial.stopped,response_0.keys,response_0.corr,response_0.rt,response_0.duration,Instructions_1.started,instructions_1.started,key_resp_1.started,Instructions_1.stopped,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,N_back_1_Trial.started,target_square_1.started,response_1.started,target_square_1.stopped,fixation_1.started,fixation_1.stopped,response_1.stopped,N_back_1_Trial.stopped,response_1.keys,response_1.corr,response_1.rt,response_1.duration,Instructions_2.started,instructions_2.started,key_resp_2.started,Instructions_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,N_back_2_trials.started,target_square_2.started,response_2.started,target_square_2.stopped,fixation_2.started,fixation_2.stopped,response_2.stopped,N_back_2_trials.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,End.started,thank_you.started,thank_you.stopped,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.001501200022175908,0.004073400050401688,0.004073400050401688,0.004073400050401688,1603.2650481001474,space,1603.258473899914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
6,"[-0.3, 0]",None,0,0,0,0,,,,,,,,,1605.2799827000126,,,,,,,,,,1603.265100199962,1603.2800253999885,1603.2800253999885,1603.2800253999885,1603.2800253999885,1603.2800253999885,1603.2800253999885,1603.2800253999885,1603.2800253999885,1603.2800253999885,1603.2800253999885,1603.2800253999885,1603.2800253999885,1604.2637124001049,1604.2637273999862,1604.2800132001285,1605.2799827000126,1605.2635725999717,1605.2778425000142,1605.2799827000126,1605.2799827000126,1605.7634565001354,1605.7800533000845,1608.2634817000944,1608.280111900065,1608.2644704999402,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
10,"[0, -0.2]",None,0,1,1,1,,,,,,,,,1608.280111900065,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.2655468999874,1608.280111900065,1608.280111900065,1608.7633281999733,1608.7800179999322,1611.2631830999162,1611.2798657999374,1611.2637416000944,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
11,"[-0.64, -0.4]",space,0,2,2,2,,,,,,,,,1611.2798657999374,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.2640832001343,1611.2798657999374,1611.2798657999374,1611.7632198999636,1611.7798308001366,1614.2632842999883,1614.2799850001466,1614.264230800094,space,1,0.3210263999644667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
12,"[0.64, -0.4]",None,0,3,3,3,,,,,,,,,1614.2799850001466,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.26537119993,1614.2799850001466,1614.2799850001466,1614.7633285999764,1614.7799605000764,1617.263134200126,1617.279844700126,1617.2638704001438,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
1,"[-0.64, 0.4]",None,0,4,4,4,,,,,,,,,1617.279844700126,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.2644722000696,1617.279844700126,1617.279844700126,1617.7633202001452,1617.7799104000442,1620.2630748001393,1620.2798393999692,1620.2638699000236,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
1,"[-0.64, 0.4]",None,0,5,5,5,,,,,,,,,1620.2798393999692,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.264543400146,1620.2798393999692,1620.2798393999692,1620.7631874000654,1620.7798633000348,1623.2632512999699,1623.2797048999928,1623.264168499969,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
4,"[-0.2, 0.1]",None,0,6,6,6,,,,,,,,,1623.2797048999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.2649234000128,1623.2797048999928,1623.2797048999928,1623.762976899976,1623.7797632999718,1626.2629985001404,1626.2798067999538,1626.2638584000524,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
5,"[0.2, 0.1]",None,0,7,7,7,,,,,,,,,1626.2798067999538,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.264576900052,1626.2798067999538,1626.2798067999538,1626.7630276000127,1626.779753100127,1629.263030400034,1629.27959010005,1629.2638390001375,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
11,"[-0.64, -0.4]",space,0,8,8,8,,,,,,,,,1629.27959010005,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.2645845001098,1629.27959010005,1629.27959010005,1629.7631840000395,1629.7795407001395,1632.2628625999205,1632.279754600022,1632.2637698999606,space,1,0.3177213000599295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nback77,001,2024-01-30_16h20.15.887,untitled,2023.2.3,60.29799270272488,2024-01-30 16h46.08.983844 -0500,
